original_idx,index,wav_path,ref_wav_path,prompt_text,text,wav_asr_text,wer
605,605,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_22925816-common_voice_en_22925815.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_22925816.wav,The album was released with the Copy Control protection system in some regions.,"The ""smoking pipe"" shape was designed to increase the quantity of available ink.","The smoking-pipe shape was designed to increase the quantity of available ink,",0.15384615384615385
177,177,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18754308-common_voice_en_18754312.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18754308.wav,These men would stay with MacArthur throughout the war.,"In addition, Manheim has several film credits.","In addition, Mannheim has several film credits.",0.14285714285714285
191,191,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18877786-common_voice_en_18877788.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18877786.wav,"The damage to buildings and art treasures was severe, taking several decades to repair.","It borders five other Kent districts, as well as East Sussex to the south-west.",It borders five other Kent districts as well as East Sussex to the South West.,0.14285714285714285
239,239,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19397397-common_voice_en_19397399.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19397397.wav,The Knights conquered the Prussians and converted them to Christianity.,"His wife Ginny survives him with their son, two grandchildren and a great grandchild.","His wife Ginny survives him with their son, two grandchildren and a great-grandchild.",0.14285714285714285
323,323,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19727183-common_voice_en_19727184.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19727183.wav,"The strings are never pressed to the neck, giving a harmonic and unique sound.",He was buried in Saint Peter's Basilica.,He was buried in St. Peter's Basilica.,0.14285714285714285
410,410,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20041534-common_voice_en_20041536.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20041534.wav,"Rahat has appeared in three seasons of Pakistani musical show ""Coke Studio"".","Copper wire provides an easily manufactured, general purpose voice coil, at a reasonable cost.",Copper wire provides an easily manufactured general-purpose voice coil at a reasonable cost.,0.14285714285714285
464,464,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20531306-common_voice_en_20531308.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20531306.wav,"They have traveled across the world, playing at churches, conferences, and festivals.","His alleged code name in Soviet intelligence and in the Venona files is ""Ted"".",His alleged codename in Soviet intelligence and in the Venona files is Ted.,0.14285714285714285
1039,1039,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_63703-common_voice_en_63704.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_63703.wav,They're calling to us not to give up and to keep on fighting!,"What's this, the end of the eighth?",What's this? The end of the earth?,0.14285714285714285
1085,1085,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_9559-common_voice_en_9560.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_9559.wav,"""Everyone has his or her own way of learning things,"" he said to himself.",He didn't consider mending the hole — the stones could fall through any time they wanted.,He didn't consider mending the hole. The stones could fall through anytime they wanted.,0.13333333333333333
29,29,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_167249-common_voice_en_167247.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_167249.wav,Play the song from the genre Sunshine Reggae that appeals to me.,Take these capsules over to Mrs. David's house.,Take these capsules over to Mrs. Davies' house.,0.125
190,190,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18852076-common_voice_en_18852085.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18852076.wav,The classification of this gibbon has changed several times in the past few years.,"The ""Sacred Bridge"" program continues to tour internationally.",The Sacred Bridge programme continues to tour internationally.,0.125
218,218,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19124597-common_voice_en_19124596.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19124597.wav,Kabul is an independent newspaper that covers most of the provinces.,This area eventually became a center of trade.,This area eventually became a centre of trade,0.125
382,382,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19949855-common_voice_en_19949857.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19949855.wav,"Juon depicted ""Suit"" as being more formal compared to ""Sweat"" which takes creative risks.","The team colors were teal, red and black.","The team colours were teal, red and black.",0.125
1063,1063,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_682528-common_voice_en_682536.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_682528.wav,"The land was ruined, and I had to find some other way to earn a living.","And the girl pointed to the south, indicating that it was there the strange man lived.","and the girl pointed to Vesalve, indicating that it was there the strange man lived.",0.125
1064,1064,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_684395-common_voice_en_684398.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_684395.wav,"The diver forced open the oyster, revealing a shimmering pearl.",Still after that first million before you're thirty.,Still after that first million before you're 30.,0.125
198,198,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18962809-common_voice_en_18962814.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18962809.wav,"Wind River ""Carrier Grade Linux"" also runs on Sun's Hypervisor.",The Larson Brothers Airport is located in the town.,The Larsen Brothers Airport is located in the town.,0.1111111111111111
243,243,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19428391-common_voice_en_19428392.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19428391.wav,They would be indicted on federal charges of bid rigging to get government contracts.,"Shortly before the election, however, the merging attempt failed.","Shortly before the election, however, the merging attempts failed.",0.1111111111111111
394,394,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19979514-common_voice_en_19979517.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19979514.wav,He also holds a law degree from the University of Michigan Law School.,The name is derived from Sotho and means 'protection'.,The name is derived from Sotho and means protection.,0.1111111111111111
515,515,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20972789-common_voice_en_20972792.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20972789.wav,Members and associate members are calculated in advance.,He logged the first three triples of his career.,"He logs the first three triples of his career,",0.1111111111111111
681,681,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24518104-common_voice_en_24518109.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24518104.wav,Sweezy received the bronze star for his role in the war.,"After the war, he ran his own barber's shop.","After the war, he ran his own barber shop",0.1111111111111111
767,767,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26953128-common_voice_en_26953126.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26953128.wav,"Brooks advocates ""growing"" software organically through incremental development.",Nine disciplines have been authorized to grant master's degrees.,Nine disciplines have been authorised to grant master's degrees.,0.1111111111111111
818,818,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_28932865-common_voice_en_28932866.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_28932865.wav,"""Victoria"" will be used for training purposes until repairs are effected.",They were also required to maintain minimal service levels.,They are also required to maintain minimal service levels.,0.1111111111111111
969,969,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_524057-common_voice_en_524059.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_524057.wav,"However, the authors ignore a very large body of work on tone mapping.","My dog is an alsatian, we call her 'Poppy'.",My dog is an Alsatian we call her Poppy.,0.1111111111111111
1038,1038,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_63703-common_voice_en_63702.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_63703.wav,They're calling to us not to give up and to keep on fighting!,Now go upstairs and see what little Christina wants.,Now go upstairs and see what little Christina wants.',0.1111111111111111
115,115,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17874600-common_voice_en_17874601.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17874600.wav,"The rainforests are depleted, we turned the planet into a waste ground.","An automobile will arrive at the end of the alley in half an hour, you are to get inside.",An automobile will arrive at the end of the alley in half an hour. You're to get inside.,0.10526315789473684
71,71,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17401431-common_voice_en_17401433.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17401431.wav,"Not specifically no, he only gave me the gist of his research the one time I spoke to him.","Well, this exactly happens in an old story from Norwegia.","Well, this exactly happens in an old story from Norija.",0.1
113,113,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17861335-common_voice_en_17861337.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17861335.wav,There are numerous advantages of using optical devices for computing.,"It changes color when you say the words ""blue sponge"".",It changes colour when you say the words blue sponge.,0.1
147,147,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18338543-common_voice_en_18338546.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18338543.wav,You don't catch me at any such foolishness.,"The history of the eighteenth century is written, Ernest prompted.","The history of the 18th century is written, Ernest prompted.",0.1
171,171,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18710640-common_voice_en_18710642.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18710640.wav,Downstream the Chippewa River performs the same action on a larger scale.,All episodes following the pilot were directed by David Trainer.,All episodes following the pilot were directed by David Traynor.,0.1
196,196,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18944281-common_voice_en_18944280.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18944281.wav,She would always carry the flags of Spain and Puerto Rico wherever she went.,Recordings of Greene are scarce in the compact disc era.,Recordings of green are scarce in the compact disc era.,0.1
221,221,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_19176854-common_voice_en_19176853.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_19176854.wav,"The town was first named Palmetto Home, after a nearby plantation.","Counce died in Los Angeles, California, of a heart attack.","Kainst died in Los Angeles, California of a heart attack.",0.1
